username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;;;;;
pam_zuercher;17/10/2017 22:35;0;0;#HIMTOO !! @potus @realDonaldTrump NO MORE #metoo #SAYIT PLEASE;;@potus @realDonaldTrump;#HIMTOO #metoo #SAYIT;9,20388E+17;https://twitter.com/pam_zuercher/status/920387754692874240;;;;;
AnnOlivarius;17/10/2017 22:34;0;0;It's not just about (Harvey) Weinstein. #HimToo https:// twitter.com/Variety/status /920359456516354048 …;;;#HimToo;9,20388E+17;https://twitter.com/AnnOlivarius/status/920387584039313408;;;;;
ItzPmacDoh;17/10/2017 22:32;0;0;@Corey_Feldman Thank you for standing up to Hollywood before it became fashionable! You are a hero #himtoo;;@Corey_Feldman;#himtoo;9,20387E+17;https://twitter.com/ItzPmacDoh/status/920386949394808832;;;;;
ItzPmacDoh;17/10/2017 22:31;0;0;Can we get a #himtoo started for @Corey_Feldman ..it is ridiculous people are only taking notice to hollywood perversion once its females!;;@Corey_Feldman;#himtoo;9,20387E+17;https://twitter.com/ItzPmacDoh/status/920386755995500544;;;;;
kygen;17/10/2017 22:21;0;2;#HimToo https:// twitter.com/jptrib1/status /920383053905780737 …;;;#HimToo;9,20384E+17;https://twitter.com/kygen/status/920384390714331146;;;;;
Lynnspeaksout;17/10/2017 21:53;4;13;If this many women say #MeToo maybe we should accept that more than a few men commit sexual violence #HimToo;;;#MeToo #HimToo;9,20377E+17;https://twitter.com/Lynnspeaksout/status/920377160765976582;;;;;
TheatreChat;17/10/2017 21:33;0;0;#MeToo #HerToo #HimToo time to educate, and start young! #SexualAssaults http:// fb.me/PEh8nker;;;#MeToo #HerToo #HimToo #SexualAssaults;9,20372E+17;https://twitter.com/TheatreChat/status/920372102095499264;;;;;
G_Buck;17/10/2017 21:25;0;0;#himtoo;;;#himtoo;9,2037E+17;https://twitter.com/G_Buck/status/920370216944766980;;;;;
riesbergen;17/10/2017 21:10;0;1;#MeToo #HimToo #Ikook #ZegHet Is het erg? Ja het is erg! #gelijkwaardigheid #waardigheid;;;#MeToo #HimToo #Ikook #ZegHet #gelijkwaardigheid #waardigheid;9,20366E+17;https://twitter.com/riesbergen/status/920366301201272834;;;;;
eliseakerboom;17/10/2017 20:33;0;0;#HimToo;;;#HimToo;9,20357E+17;https://twitter.com/eliseakerboom/status/920357055017431046;;;;;
eliseakerboom;17/10/2017 20:32;0;0;Daar is #HimToo voor. Net op het NOS gezien. Dus wel in de media.;;;#HimToo;9,20357E+17;https://twitter.com/eliseakerboom/status/920356841426735104;;;;;
Hudakivity;17/10/2017 20:23;0;1;"@JimBelushi remember when you walked up to me on set and said, I would make your p* so wet'? I do. I was 24, you the star. #himtoo #MeToo""";;@JimBelushi;#himtoo #MeToo;9,20355E+17;https://twitter.com/Hudakivity/status/920354693175427072;;;;;
ynnor55;17/10/2017 20:22;0;0;#HimToo blijf van iedereen af met je handen, woorden of anderszins #MeToo;;;#HimToo #MeToo;9,20354E+17;https://twitter.com/ynnor55/status/920354256472899585;;;;;
badandbirdie;17/10/2017 20:00;0;1;We dont owe you anything #Metoomovement #metoomen #HimToo https:// twitter.com/apbenven/statu s/919902089110872064 …;;;#Metoomovement #metoomen #HimToo;9,20349E+17;https://twitter.com/badandbirdie/status/920348858185420800;;;;;
brellsbror;17/10/2017 19:56;1;1;@fvirtanen trendar? Varför detta? #himtoo ?;;@fvirtanen;#himtoo;9,20348E+17;https://twitter.com/brellsbror/status/920347677178466304;;;;;
inkofchatdeo;17/10/2017 19:52;0;0;#Weinstein va-t-il mourir de honte ou se suicider comme David Hamilton? #questionconmaisquestion #HarveyWeinstein #himtoo #lynchage &lacheté;;;#Weinstein #questionconmaisquestion #HarveyWeinstein #himtoo #lynchage;9,20347E+17;https://twitter.com/inkofchatdeo/status/920346806642503681;;;;;
juanerodriguezh;17/10/2017 19:38;0;0;Should start a campaign, #HimToo followed by the name of the assaulter/predator.;;;#HimToo;9,20343E+17;https://twitter.com/juanerodriguezh/status/920343374158278656;;;;;
Kakestykke;17/10/2017 19:30;0;0;If only Americans reacted to @realDonaldTrump the same way they are reacting to #HarveyWeinstein ... #HimToo #Harassment;;@realDonaldTrump;#HarveyWeinstein #HimToo #Harassment;9,20341E+17;https://twitter.com/Kakestykke/status/920341209268277248;;;;;
JackChitHere;17/10/2017 19:26;0;0;#HimToo @Potus @Realdonaldtrump He's a worthless cunt like you https:// twitter.com/realDonaldTrum p/status/920268091329859585 …;;@Potus @Realdonaldtrump;#HimToo;9,2034E+17;https://twitter.com/JackChitHere/status/920340274915590144;;;;;
kerrybush;17/10/2017 19:08;1;2;Shared this on Facebook and got two responses. TWO. One was gay and one was a #himtoo (ugh). Time to step it up, men!!! #MeToo pic.twitter.com/Yls6KB0uXf;;;#himtoo #MeToo;9,20336E+17;https://twitter.com/kerrybush/status/920335646501294080;;;;;
my55cents;17/10/2017 18:59;0;0;#HimToo pic.twitter.com/zeZbnpnuAG;;;#HimToo;9,20334E+17;https://twitter.com/my55cents/status/920333506181558273;;;;;
tietsu75;17/10/2017 18:50;0;0;Monenko naisen kanssa? Montako ostettu äidiltään? #himtoo;;;#himtoo;9,20331E+17;https://twitter.com/tietsu75/status/920331260375027717;;;;;
shanny2829;17/10/2017 18:28;0;0;#HIMTOO !!!!!;;;#HIMTOO;9,20326E+17;https://twitter.com/shanny2829/status/920325708366401542;;;;;
erikssondan;17/10/2017 18:26;1;6;En gång tog en främmande kvinna @MotgiftMagnus på kuken mitt på Oktoberfest. Scarred for life. #himtoo;;@MotgiftMagnus;#himtoo;9,20325E+17;https://twitter.com/erikssondan/status/920325214050902016;;;;;
wildcatinmad87;17/10/2017 18:22;0;0;#HimToo @SpeakerRyan , @SenateMajLdr , @SenRonJohnson how do you live with yourselves? #NMPOTUS pic.twitter.com/efm1Crg6Zz;;@SpeakerRyan @SenateMajLdr @SenRonJohnson;#HimToo #NMPOTUS;9,20324E+17;https://twitter.com/wildcatinmad87/status/920324231707201536;;;;;
BokLooLangLLP;17/10/2017 18:17;0;2;Story for today, only to be forgotten about tomorrow Find Campos #FindCampos #HimToo;;;#FindCampos #HimToo;9,20323E+17;https://twitter.com/BokLooLangLLP/status/920322846726930432;;;;;
Sefine;17/10/2017 18:09;1;1;#himtoo @toto99com , some obscure orchestra, my employer, my ex, a university professor. Not me too. Them too.;;@toto99com;#himtoo;9,20321E+17;https://twitter.com/Sefine/status/920320948120838144;;;;;
emma_elizabeth;17/10/2017 17:49;0;0;Change #metoo into #himtoo and we might get somewhere.;;;#metoo #himtoo;9,20316E+17;https://twitter.com/emma_elizabeth/status/920315832231694336;;;;;
ugotGod;17/10/2017 17:32;1;0;" #HimToo ?"" Y'ALL NEED TO "" #NAMETheACCUSED Don't simply be telling your Story, SHAME HIS-STORY! #CHANGE THE #NARRATIVE""";;;#HimToo #NAMETheACCUSED #CHANGE #NARRATIVE;9,20311E+17;https://twitter.com/ugotGod/status/920311465558634497;;;;;
malibuhorses;17/10/2017 16:39;0;0;Git him. Yup #himtoo #metoo http:// fb.me/2nluWmBGD;;;#himtoo #metoo;9,20298E+17;https://twitter.com/malibuhorses/status/920298228456685570;;;;;
MoJohnT;17/10/2017 15:58;0;0;#himtoo Notice the denial here. He’s exposing rampant sexual abuse and pedophilia but she asks what advice he... http:// fb.me/Dq94e5V9;;;#himtoo;9,20288E+17;https://twitter.com/MoJohnT/status/920288013975990272;;;;;
Rod_Rodriguez_;17/10/2017 15:53;0;1;#HimToo aight that might have crossed the line. apologies everyone.;;;#HimToo;9,20287E+17;https://twitter.com/Rod_Rodriguez_/status/920286607265140736;;;;;
jeffkreisler;17/10/2017 15:32;0;0;#HimToo https:// twitter.com/nowthisnews/st atus/919647323461787648 …;;;#HimToo;9,20281E+17;https://twitter.com/jeffkreisler/status/920281315437633541;;;;;
dpheeney;17/10/2017 15:30;0;0;If you think there are men in your life that haven't been sexually harassed, assaulted, abused - you are very likely wrong. #himtoo #metoo;;;#himtoo #metoo;9,20281E+17;https://twitter.com/dpheeney/status/920280813052354560;;;;;
rbgee2385;17/10/2017 15:27;0;0;@realDonaldTrump @POTUS #HimToo https:// twitter.com/hughhowey/stat us/920017700604145666 …;;@realDonaldTrump @POTUS;#HimToo;9,2028E+17;https://twitter.com/rbgee2385/status/920280216244760577;;;;;
RickHM;17/10/2017 15:22;0;1;#HimToo;;;#HimToo;9,20279E+17;https://twitter.com/RickHM/status/920278747839832065;;;;;
AprilWattsLive;17/10/2017 15:11;0;0;How it works for some. #metoo #himtoo https://www. instagram.com/p/BaWay4LHU7l/;;;#metoo #himtoo;9,20276E+17;https://twitter.com/AprilWattsLive/status/920276043528679425;;;;;
csmcgrl23;17/10/2017 14:38;0;0;#MeToo #HerToo #HimToo #TooMany #TooLong #TooMuch #NoMore #FightIt #StopIt #EndIt;;;#MeToo #HerToo #HimToo #TooMany #TooLong #TooMuch #NoMore #FightIt #StopIt #EndIt;9,20268E+17;https://twitter.com/csmcgrl23/status/920267846826934272;;;;;
saikamisetti;17/10/2017 14:21;0;0;#MeToo #HimToo I know a guy who was molested when he was a small boy! Stand up and fight against this hideous demon!;;;#MeToo #HimToo;9,20264E+17;https://twitter.com/saikamisetti/status/920263618104397826;;;;;
loonybinsblog;17/10/2017 14:12;1;1;"Next, we need a #HimToo to expose the MEN responsible, to protect women from future assault. This did not happen"" to us, you did it. #MeToo""";;;#HimToo #MeToo;9,20261E+17;https://twitter.com/loonybinsblog/status/920261352874303490;;;;;
TomCornford;17/10/2017 14:06;0;0;#HimToo https:// twitter.com/nowthisnews/st atus/919647323461787648 …;;;#HimToo;9,2026E+17;https://twitter.com/TomCornford/status/920259621000040448;;;;;
TimothyGilmer;17/10/2017 13:59;0;0;#WhatILearnedToday sounds like @DocThompsonShow wants to give Chance a Marilyn Monroe Bday. #himtoo @realKrisCruz @KAL79;;@DocThompsonShow @realKrisCruz @KAL79;#WhatILearnedToday #himtoo;9,20258E+17;https://twitter.com/TimothyGilmer/status/920257864337420288;;;;;
mrsalanaaka;17/10/2017 13:10;0;0;How about instead of or in addition to ‘me too”, we tweet the perps name. ID victim=show problem. ID perp=stop the problem. #metoo #himtoo;;;#metoo #himtoo;9,20246E+17;https://twitter.com/mrsalanaaka/status/920245554281463809;;;;;
antelava;17/10/2017 12:56;1;1;#himtoo https://www. youtube.com/watch?v=isplcj 7x0RU&list=PL0w0DC8uARXwV7CFqM2RTCuivhci7MOaT&index=15 …;;;#himtoo;9,20242E+17;https://twitter.com/antelava/status/920242220481110018;;;;;
Smwslife;17/10/2017 12:13;0;1;I have 2 White Uncles,65 & 63.Both were molested.1 molested me.For years.The other apologized for not stopping him.Told me his stor. #HimToo;;;#HimToo;9,20231E+17;https://twitter.com/Smwslife/status/920231297389416448;;;;;
BIASPUNDIT;17/10/2017 11:52;0;0;Trump, golf buddy of Bill Clinton for more than 20 years... #HimToo;;;#HimToo;9,20226E+17;https://twitter.com/BIASPUNDIT/status/920225928680128512;;;;;
kari_kristensen;17/10/2017 11:50;3;5;#metoo #himtoo http://www. nattogdag.no/2015/04/guide- hvordan-ikke-sextrakassere-kvinner/ …;;;#metoo #himtoo;9,20225E+17;https://twitter.com/kari_kristensen/status/920225397794623490;;;;;
caaarrreeennn;17/10/2017 11:49;1;4;#yesallmen #himtoo #yourboyfriendtoo pic.twitter.com/TiCl1sFBlt;;;#yesallmen #himtoo #yourboyfriendtoo;9,20225E+17;https://twitter.com/caaarrreeennn/status/920225246887759872;;;;;
VS12Loop;17/10/2017 10:54;0;1;#Trump #Himtoo https:// twitter.com/keitholbermann /status/920046477887655937 …;;;#Trump #Himtoo;9,20211E+17;https://twitter.com/VS12Loop/status/920211428635656195;;;;;
isobelardent;17/10/2017 10:45;0;2;Good points @Jan__Fran Maybe the hashtag should be #HimToo #TheFeedSBS;;@Jan__Fran;#HimToo #TheFeedSBS;9,20209E+17;https://twitter.com/isobelardent/status/920209154681184256;;;;;
LillemorFlod;17/10/2017 09:29;0;0;Finns ett #himtoo Med varierat innehåll. Inte alltid som man kanske tror.;;;#himtoo;9,2019E+17;https://twitter.com/LillemorFlod/status/920190137727889408;;;;;
Dom_Fraser;17/10/2017 08:51;1077;2269;Now that we've highlighted the ubiquity of #metoo , let's change the language and focus to #himtoo #himthough pic.twitter.com/xRdlCLseth;;;#metoo #himtoo #himthough;9,20181E+17;https://twitter.com/Dom_Fraser/status/920180534118158337;;;;;
Stabsassistent;17/10/2017 08:42;0;2;Jag tror det finns en #himtoo , men jag funderar på att skriva min berättelse i #metoo;;;#himtoo #metoo;9,20178E+17;https://twitter.com/Stabsassistent/status/920178157499703296;;;;;
Elgschmelg;17/10/2017 08:36;0;3;#metoo - men mest av alt #himtoo http:// linnrosenborg.blogg.no/1508187883_het oo.html …;;;#metoo #himtoo;9,20177E+17;https://twitter.com/Elgschmelg/status/920176723840335872;;;;;
ClaireERivers;17/10/2017 08:13;0;0;The one who watched so much graphic porn that he couldn't engage with women in real life - consensual sex didn't make sense to him. #himtoo;;;#himtoo;9,20171E+17;https://twitter.com/ClaireERivers/status/920170893367824384;;;;;
evilnemesischan;17/10/2017 07:50;0;0;Remember when #shialabeouf said he was #sexuallyassaulted and people made fun of him #himtoo #metoo;;;#shialabeouf #sexuallyassaulted #himtoo #metoo;9,20165E+17;https://twitter.com/evilnemesischan/status/920165096801947648;;;;;
mrsalanaaka;17/10/2017 07:33;0;0;How about instead of ‘me too”, you tweet the perps name. ID victim=show problem. ID perp=stop the problem. #metoo #himtoo;;;#metoo #himtoo;9,20161E+17;https://twitter.com/mrsalanaaka/status/920160898110562304;;;;;
Mego_Patricia;17/10/2017 07:25;0;0;&for the record it’s one in five for men #metoo #HimToo;;;#metoo #HimToo;9,20159E+17;https://twitter.com/Mego_Patricia/status/920158798588850176;;;;;
laurielipton;17/10/2017 07:22;1;4;#HimToo pic.twitter.com/uwDhOjIbJe;;;#HimToo;9,20158E+17;https://twitter.com/laurielipton/status/920158164565106688;;;;;
sunitprakash;17/10/2017 06:29;0;1;This is where it turns to #HimToo;;;#HimToo;9,20145E+17;https://twitter.com/sunitprakash/status/920144692850802689;;;;;
LittleBoPeach;17/10/2017 06:26;0;0;3. Backward. How about starting a new hashtag #HimToo instead of trying to gain the spotlight from a feminist movement?;;;#HimToo;9,20144E+17;https://twitter.com/LittleBoPeach/status/920143923330338817;;;;;
Anti_DJTrump;17/10/2017 06:07;0;0;#HimToo https:// twitter.com/funder/status/ 919966811000582144 … — Hugh Howey (hughhowey) October 16, 2017;;;#HimToo;9,20139E+17;https://twitter.com/Anti_DJTrump/status/920139101118042113;;;;;
wmcoale;17/10/2017 05:24;0;0;How about #HimToo , for tagging those other low-life Weinsteins out there. Let's start with 45! #MeToo #NoMeansNo #Misogyny #Predators;;;#HimToo #MeToo #NoMeansNo #Misogyny #Predators;9,20128E+17;https://twitter.com/wmcoale/status/920128370687406080;;;;;
sustainablethic;17/10/2017 04:49;0;0;#HimToo https:// twitter.com/cdm5866/status /829454674575159296 …;;;#HimToo;9,20119E+17;https://twitter.com/sustainablethic/status/920119437730111490;;;;;
WitherowMayhew;17/10/2017 04:20;0;0;I’m guessing they’ll be some women blaming Joe of ass grabbing. #HimToo;;;#HimToo;9,20112E+17;https://twitter.com/WitherowMayhew/status/920112244771389441;;;;;
danfriedmanme;17/10/2017 04:00;0;0;Obviously #HimToo https:// twitter.com/mega2e/status/ 918491801694154752 …;;;#HimToo;9,20107E+17;https://twitter.com/danfriedmanme/status/920107179532746752;;;;;
lituliya;17/10/2017 03:50;0;1;Juan must main-line rolaids with all the acid in his gut having to sell all the leftist BS. His history is not a good one either. #Himtoo;;;#Himtoo;9,20105E+17;https://twitter.com/lituliya/status/920104595040301056;;;;;
vallemountain;17/10/2017 03:49;0;0;Whoever said it is only about women? #Himtoo is stupid;;;#Himtoo;9,20104E+17;https://twitter.com/vallemountain/status/920104327020126208;;;;;
OneRogueUnicorn;17/10/2017 03:26;1;2;#MeToo Follow-up: 1) Women can harass 2) Men can be harassed Do not forget about #HimToo;;;#MeToo #HimToo;9,20099E+17;https://twitter.com/OneRogueUnicorn/status/920098651724185600;;;;;
wisdomfromage;17/10/2017 03:25;0;0;With the hundreds of disgusting pictures of @JoeBiden groping women and girls, who is going to be brave enough to come forward? #HimToo;;@JoeBiden;#HimToo;9,20099E+17;https://twitter.com/wisdomfromage/status/920098516403400711;;;;;
JTBEMD;17/10/2017 03:19;0;0;#himtoo ?;;;#himtoo;9,20097E+17;https://twitter.com/JTBEMD/status/920096941945614336;;;;;
skmadeleine;17/10/2017 03:08;9;32;What if instead of survivors tweeting #metoo male celebrities tweeted #himtoo with pics to out predators in Hollywood wouldn't that be WILD;;;#metoo #himtoo;9,20094E+17;https://twitter.com/skmadeleine/status/920094157338759168;;;;;
C8bit;17/10/2017 03:08;0;0;TV was my babysitter, and it gave me the best role models @sinbadbad #MeToo #HimToo https://www. youtube.com/watch?v=duJOFb tMn1Q …;;@sinbadbad;#MeToo #HimToo;9,20094E+17;https://twitter.com/C8bit/status/920094095204339712;;;;;
chp1mp;17/10/2017 02:55;0;0;So yes #MeToo , #HerToo , #HimToo . Shout it from the rooftops. Thank you to everyone who shared their stories to help others share theirs.;;;#MeToo #HerToo #HimToo;9,20091E+17;https://twitter.com/chp1mp/status/920090825069035521;;;;;
pintsizedpov;17/10/2017 02:54;0;1;#HimToo #PerpetratorInCongress #PredatorInCongress #MeToo @tedcruz;;@tedcruz;#HimToo #PerpetratorInCongress #PredatorInCongress #MeToo;9,20091E+17;https://twitter.com/pintsizedpov/status/920090536685506562;;;;;
pintsizedpov;17/10/2017 02:49;0;1;#HimToo #PerpetratorInChief #PredatorInChief #MeToo @POTUS @realDonaldTrump;;@POTUS @realDonaldTrump;#HimToo #PerpetratorInChief #PredatorInChief #MeToo;9,20089E+17;https://twitter.com/pintsizedpov/status/920089258366570496;;;;;
pintsizedpov;17/10/2017 02:48;0;2;#HimToo #PerpetratorInChief #PredatorInChief #MeToo @POTUS @realDonaldTrump @HillaryClinton @BillClinton;;@POTUS @realDonaldTrump @HillaryClinton @BillClinton;#HimToo #PerpetratorInChief #PredatorInChief #MeToo;9,20089E+17;https://twitter.com/pintsizedpov/status/920089132575133697;;;;;
spitonhegel;17/10/2017 02:45;0;1;question for lawyers: is it libel if I post a picture of weinstein and tag all the rapists I know? #himtoo #noisemusicians #litprofs;;;#himtoo #noisemusicians #litprofs;9,20088E+17;https://twitter.com/spitonhegel/status/920088384806293504;;;;;
pintsizedpov;17/10/2017 02:44;0;0;#HimToo #PerpetratorInChief #PredatorInChief #MeToo @POTUS @realDonaldTrump https:// twitter.com/thehill/status /919825498913562624 …;;@POTUS @realDonaldTrump;#HimToo #PerpetratorInChief #PredatorInChief #MeToo;9,20088E+17;https://twitter.com/pintsizedpov/status/920088087266578432;;;;;
TracyMacNish;17/10/2017 02:27;0;0;Guys, I figured it out. @VP @mike_pence was an alter boy. #HimToo https://www. newyorker.com/magazine/2017/ 10/23/the-danger-of-president-pence …;;@VP @mike_pence;#HimToo;9,20084E+17;https://twitter.com/TracyMacNish/status/920083757767553024;;;;;
TheRealBobo313;17/10/2017 02:14;0;0;@GeorgeTakei grabbed some dude's genitals without asking on the @sternshow today, and he got away with it because he's famous. #HimToo;;@GeorgeTakei @sternshow;#HimToo;9,2008E+17;https://twitter.com/TheRealBobo313/status/920080471337439232;;;;;
nikkivee503;17/10/2017 01:20;8;13;#metoo and I stand hand in hand with #himtoo and #hertoo and #YouWhoIsNotReadyToTalkAboutItYetToo;;;#metoo #himtoo #hertoo #YouWhoIsNotReadyToTalkAboutItYetToo;9,20067E+17;https://twitter.com/nikkivee503/status/920067033273917440;;;;;
campdrummer;17/10/2017 01:05;0;0;#HimToo https:// twitter.com/GQMagazine/sta tus/920034611459231745 …;;;#HimToo;9,20063E+17;https://twitter.com/campdrummer/status/920063253308461056;;;;;
sarailola;17/10/2017 00:35;0;10;Based on the replies, @JesseKellyDC gets hit on a lot. #himtoo https:// twitter.com/JesseKellyDC/s tatus/919934710322728960 …;;@JesseKellyDC;#himtoo;9,20056E+17;https://twitter.com/sarailola/status/920055531619913728;;;;;
sophiepoetry;17/10/2017 00:06;6;4;#himtoo https:// twitter.com/abjackson1/sta tus/919997976700911616 …;;;#himtoo;9,20048E+17;https://twitter.com/sophiepoetry/status/920048428243091456;;;;;
perkinsmiki;16/10/2017 23:42;0;1;I'd like to see a #himtoo @hashtag also;;@hashtag;#himtoo;9,20042E+17;https://twitter.com/perkinsmiki/status/920042264738410496;;;;;
AP_RED_eNEWS;16/10/2017 23:41;0;0;Trump’s accusers up to 15 Women now. If Weinstein is trouble then #HimToo https:// tinyurl.com/yc883kj9;;;#HimToo;9,20042E+17;https://twitter.com/AP_RED_eNEWS/status/920042089290838021;;;;;
SalisburyFilms;16/10/2017 23:41;0;1;Trump’s accusers up to 15 Women now. If Weinstein is trouble then #HimToo https:// tinyurl.com/yc883kj9;;;#HimToo;9,20042E+17;https://twitter.com/SalisburyFilms/status/920042089186054145;;;;;
ActorsLounge;16/10/2017 23:41;4;6;Trump’s accusers up to 15 Women now. If Weinstein is trouble then #HimToo https:// tinyurl.com/yc883kj9;;;#HimToo;9,20042E+17;https://twitter.com/ActorsLounge/status/920042089148239872;;;;;
CreativMultiVs;16/10/2017 23:41;0;0;Trump’s accusers up to 15 Women now. If Weinstein is trouble then #HimToo https:// tinyurl.com/yc883kj9;;;#HimToo;9,20042E+17;https://twitter.com/CreativMultiVs/status/920042089089511424;;;;;
wimbongers;16/10/2017 23:15;0;4;En dat het lef te praten over gezamenlijke EU-waarden en normen. En de grootste #himtoo @Timmerfrans buigt weer voor zijn baas.;;@Timmerfrans;#himtoo;9,20035E+17;https://twitter.com/wimbongers/status/920035403360555008;;;;;
perkinsmiki;16/10/2017 23:00;1;1;Let's have a #himtoo hashtag, for all those abusive, stalky men out there.;;;#himtoo;9,20032E+17;https://twitter.com/perkinsmiki/status/920031674187911168;;;;;
khialest;16/10/2017 22:55;0;2;Part of me wants 2 turn #metoo into #himtoo and start publishing names + holding men accountable. But! Who would suffer the most from it? Me;;;#metoo #himtoo;9,2003E+17;https://twitter.com/khialest/status/920030377120448512;;;;;
wimbongers;16/10/2017 22:42;0;0;#himtoo pic.twitter.com/QpROBDLavL;;;#himtoo;9,20027E+17;https://twitter.com/wimbongers/status/920027277685149699;;;;;
DeltaBadhand;16/10/2017 22:26;0;0;"I want a  #HimToo "" hashtag where folks start pointing out, shaming -and worse- these motherfuckers. Enough is fucking enough.""";;;#HimToo;9,20023E+17;https://twitter.com/DeltaBadhand/status/920023070756233218;;;;;
Expect_Show;16/10/2017 22:04;0;1;My friend @ScaryPerrySkate was raped in Hollywood and even tho he had an orgasm he claims he didn’t like it. #himtoo;;@ScaryPerrySkate;#himtoo;9,20018E+17;https://twitter.com/Expect_Show/status/920017729964273665;;;;;
hughhowey;16/10/2017 22:04;34;68;#HimToo https:// twitter.com/funder/status/ 919966811000582144 …;;;#HimToo;9,20018E+17;https://twitter.com/hughhowey/status/920017700604145666;;;;;
pmpierce;16/10/2017 21:57;3;9;#metoo ...and likely #hertoo , #themtoo , and #himtoo , as well. https:// twitter.com/apbenven/statu s/919902089110872064 …;;;#metoo #hertoo #themtoo #himtoo;9,20016E+17;https://twitter.com/pmpierce/status/920015782196793350;;;;;
wendypedia;16/10/2017 21:49;0;1;Looks like @newtgingrich got grabbed in the #stgroing by @realDonaldTrump on #NationalBossDay . #HimToo #PresideentTrtrump pic.twitter.com/NUO0il6die;;@newtgingrich @realDonaldTrump;#stgroing #NationalBossDay #HimToo #PresideentTrtrump;9,20014E+17;https://twitter.com/wendypedia/status/920013778368040960;;;;;
ChristophGolden;16/10/2017 21:45;5;16;#HimToo This is the opposite of #MeToo , in a way. Men need to recognize that nearly all of us have done these... http:// fb.me/7YLr6O8hk;;;#HimToo #MeToo;9,20013E+17;https://twitter.com/ChristophGolden/status/920012789418201089;;;;;
trislem;16/10/2017 20:01;0;1;Please let this Greek Chorus of voices shift the riptide of power entitlement. #metoo #hertoo #shetoo #hetoo #theytoo #himtoo #ittoo;;;#metoo #hertoo #shetoo #hetoo #theytoo #himtoo #ittoo;9,19987E+17;https://twitter.com/trislem/status/919986640830980096;;;;;
jimni27;16/10/2017 19:39;0;0;On the record that Chelsea Handler wants to sexually assault POTUS. #himtoo;;;#himtoo;9,19981E+17;https://twitter.com/jimni27/status/919981231047168000;;;;;
ErbyAtkins;16/10/2017 19:35;0;6;When confronted, he told me that I misunderstood because I was only a kid and that much worse had happened to him. #metoo #himtoo;;;#metoo #himtoo;9,1998E+17;https://twitter.com/ErbyAtkins/status/919980221356498944;;;;;
elasaurus;16/10/2017 19:16;0;1;#metoo and #himtoo :(;;;#metoo #himtoo;9,19975E+17;https://twitter.com/elasaurus/status/919975283545051136;;;;;
kimberleylovato;16/10/2017 19:11;0;0;#himtoo https:// twitter.com/nerdseyeview/s tatus/919947899273805829 …;;;#himtoo;9,19974E+17;https://twitter.com/kimberleylovato/status/919974072011735041;;;;;
prettyinpink878;16/10/2017 19:05;0;0;One of my friends was molested by one of his loved ones, so it happens to men, too. #himtoo #support #survivor;;;#himtoo #support #survivor;9,19973E+17;https://twitter.com/prettyinpink878/status/919972654894940160;;;;;
genetic_warrior;16/10/2017 19:01;0;0;#MeToo #HimToo As a buff college student, my (very white) husband was groped on a subway by a white male police officer.;;;#MeToo #HimToo;9,19972E+17;https://twitter.com/genetic_warrior/status/919971695364071424;;;;;
LibFem;16/10/2017 18:53;0;2;If I were to tweet #MeToo for every time I've been sexually assaulted or harassed I'd be here all day. #MeToo #HerToo #HimToo #UsToo;;;#MeToo #MeToo #HerToo #HimToo #UsToo;9,19969E+17;https://twitter.com/LibFem/status/919969465193910272;;;;;
marko_sukovic;16/10/2017 18:12;0;0;#himtoo;;;#himtoo;9,19959E+17;https://twitter.com/marko_sukovic/status/919959267024756736;;;;;
nstretcher;16/10/2017 17:07;0;1;#MeToo #HimToo pic.twitter.com/lxIdMsoxYa;;;#MeToo #HimToo;9,19943E+17;https://twitter.com/nstretcher/status/919942763369697280;;;;;
nerdseyeview;16/10/2017 17:03;1;6;#HimToo pic.twitter.com/XfWZTII3TB;;;#HimToo;9,19942E+17;https://twitter.com/nerdseyeview/status/919941754190565378;;;;;
C8bit;16/10/2017 16:52;0;0;I want to hear what tangible actions men are taking to combat sexual violence in their male culture. In the spaces women can't enter #HimToo;;;#HimToo;9,19939E+17;https://twitter.com/C8bit/status/919939039972724737;;;;;
gregorg;16/10/2017 16:36;0;0;#HimToo ? https:// twitter.com/aworkinglibrar y/status/919932376683352064 …;;;#HimToo;9,19935E+17;https://twitter.com/gregorg/status/919935034638979074;;;;;
Kristahemming;16/10/2017 16:31;0;0;#CoreyFeldman was shamed, silenced and discredited because he was brave enough to try and expose the rape culture among the rich and powerful #metoo #himtoo;;;#CoreyFeldman #metoo #himtoo;9,19934E+17;https://twitter.com/Kristahemming/status/919933904085061634;;;;;
jillybeangibson;16/10/2017 16:10;0;2;#MeToo #HimToo https:// twitter.com/CatOnGlass/sta tus/919822746653249536 …;;;#MeToo #HimToo;9,19929E+17;https://twitter.com/jillybeangibson/status/919928546423988225;;;;;
MarcDrummond;16/10/2017 15:53;0;2;Maybe there should be a corollary to Me Too: #HimToo . Understanding and trusting those who are harmed matters. Need to address the source.;;;#HimToo;9,19924E+17;https://twitter.com/MarcDrummond/status/919924139309314049;;;;;
Rhiannamator;16/10/2017 15:43;0;0;Many years later, I found out my abuser had been abused by his Sunday school teacher. #MeToo #HimToo;;;#MeToo #HimToo;9,19922E+17;https://twitter.com/Rhiannamator/status/919921644117794816;;;;;
